Event,Site,Date,Round,White,Black,Result,ECO,Moves
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Garcia Palermo,C",Ye Jiangchuan,1/2-1/2,A47,d4 Nf6 Bg5 e6 e3 c5 Nd2 cxd4 exd4 Be7 c3 b6 Ngf3 Bb7 Bd3 h6 Bxf6 Bxf6 Qe2 d6 h4 Nd7 Ba6 Bxa6 Qxa6 d5 a4 O-O Kf1 Re8 g3 e5 dxe5 Bxe5 a5 Nc5 Qb5 Bc7 a6 Ne4 Rd1 Qf6 Kg2 Rad8 Rhe1 Qg6 Nf1 Qd6 Ne3 Qc5 Rxd5 Qxb5 Rxb5 Nc5 b4 Ne4 Rd5 Nxc3 Rxd8 Rxd8 Nf5 Nb5 Rc1 Kf8 N5d4 Nxd4
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Mahjoob,M","Azmaiparashvili,Z",1-0,B09,e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3 Na6 O-O c5 d5 Bg4 Bc4 Nc7 h3 Bd7 a4 a6 e5 Nfe8 a5 e6 Be3 Rc8 Qd2 exd5 Nxd5 Nxd5 Bxd5 Bc6 Rad1 Bxd5 Qxd5 Rc6 f5 gxf5 Bg5 Qd7 Nh4 Nc7 Qf3 Bxe5 Bh6 Re8 Nxf5 d5 Rde1 Rg6 Be3 f6 Bxc5 Kh8 Bd4 Nb5 Bxe5 fxe5 Nh4 Rg7 Qh5 e4 Rf5 Nc7 Ref1 Kg8 R5f4 Ne6 Rf5 Rd8 Qh6 Nd4 R5f2 Re8 Qf6 Nf3+ Nxf3 exf3 Qxf3 Rg5 Qd3 Qe6 Qb3 Rg7 Rf5 Rd8 Qf3 Kh8 c3 Qd6 Rf8+ Rg8 Rf7 Rd7 Rxd7 Qxd7 Rd1 Rg5 Qf8+ Rg8 Qf6+ Rg7 Qe5 Qe7 Rxd5 Qxe5 Rxe5 Rd7 Re6 Rd5 b4 Rd7 Rb6 Rc7 c4 Kg7 Kf2 Kf7 Ke3 Ke8 b5 axb5 cxb5 Kd8 a6 bxa6 Rb8+ Ke7 bxa6 Rc3+ Kd4 Ra3 Rb7+ Kf6 Rxh7 Kg6 Ra7 Ra2 Ra8 Kg7 g4 Ra3 Kc5 Rxh3 Rb8 Ra3 Kb6 Rb3+ Ka7 Ra3 Rb7+ Kf6 Rb6+
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Bacrot,E","Charbonneau,P",1-0,B33,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 d6 Bg5 a6 Na3 Be6 Nc4 Rc8 Bxf6 Qxf6 Nb6 Rb8 Be2 Qg6 O-O Be7 Bf3 O-O Ncd5 Bd8 c3 Ne7 Nxe7+ Bxe7 Qd3 Rbd8 Rad1 h5 Qe2 h4 Nd5 Bxd5 Rxd5 Rc8 Rfd1 Qg5 a4 g6 Qc2 Rc6 Qb3 Rb8 Be2 Qf4 R5d3 Qxe4 Re3 Qf5 Bc4 Bg5 Rf3 Bf4 Bd5 Rc7 g3 Qg4 h3 Qg5 Kh1 hxg3 fxg3 Be3 h4 Qh6 Bxf7+ Kh8 Rxd6 Bc5 Rxg6 Qc1+ Kg2 Rf8 Qe6 Qd2+ Kh3 Qd7 Rf5 Qxe6 Bxe6 Rxf5 Bxf5 Be3 Be4 b6 Rc6 Rf7 b4 Kg7 a5 bxa5 bxa5
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Johansen,D","Gurevich,M",1/2-1/2,C08,e4 e6 d4 d5 Nd2 c5 exd5 exd5 Bb5+ Bd7 Qe2+ Be7 dxc5 Nf6 Nb3 O-O Be3 a6 Bxd7 Nbxd7 Nf3 Re8 O-O Nxc5 Nfd4 Na4 c3 Qd7 h3 Bd6 Qc2 Rac8 Rad1 b5 a3 Bb8 Nf3 Qd6 Rd3 Nb6 Bd4 Nbd7 Rfd1 Qc7 Nbd2 Nh5 Nf1 Nf4 Re3 Qc6 Rde1 Rxe3 Rxe3 Ne6 Qd1 Ndf8 Be5 Ba7 Rd3 Rd8 Ne3 Bxe3 Rxe3 Nd7 Nd4 Nxd4 Bxd4
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Rublevsky,S","Adly,A",1/2-1/2,B52,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 c3 g6 d4 Bg7 Re1 Nf6 d5 Ne5 Nxe5 dxe5 f3 O-O Be3 b6 a4 Ne8 a5 Nd6 Nd2 e6 Qb3 exd5 Qxd5 Qe6 c4 Qxd5 cxd5 Rfc8 b3 b5 Rec1 c4 bxc4 bxc4 Nb1 Rc7 Nc3 Rb8 a6 Bf8 Ra5 Rb3 Kf1 f5 Bc5 Nc8 Bxf8 Kxf8 Na4 Ra3 exf5 gxf5 Rc5 Rxc5 Nxc5 Nb6 d6 Ke8 Re1 Nd7
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Bartel,Mat","Radjabov,T",0-1,B33,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 d6 Bg5 a6 Na3 b5 Nd5 Be7 Bxf6 Bxf6 c3 Bg5 Nc2 O-O g3 Rb8 Bg2 a5 a3 Ne7 Nce3 Be6 Nxe7+ Qxe7 Nf5 Qd7 h4 Bf6 Ne3 b4 cxb4 axb4 a4 Bd8 Nd5 Bxd5 Qxd5 Bb6 b3 Qa7 O-O Rfc8 Ra2 Qe7 Rd2 Bd4 Rfd1 Rc5 Rxd4 exd4 Qxd4 Rc3 Rb1 Qe6 Kh2 h6 Bh3 Qe5 Qxe5 dxe5 Bf1 Rd8 Rb2 Kf8 Bc4 Rc1 Ra2 Rdd1 Bd5 Ra1 Rc2 Rdc1 Rd2 Ke7 Kg2 g6 Bc4 Rd1 Rc2 Rac1 Ra2 f5 Bd5 g5 hxg5 hxg5 Kf3 g4+ Ke3 Re1+ Kd2 Rcd1+ Kc2 Rd4 Bc4 Red1
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Aleksandrov,A","El Gindy,E",1-0,D45,d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 Qc2 Bd6 g4 Bb4 Bd2 Qe7 Bd3 e5 cxd5 Bxc3 Bxc3 e4 dxc6 bxc6 g5 exd3 gxf6 Qxf6 Qd1 O-O Rg1 g6 Ng5 Qf5 Qg4 Qxg4 Rxg4 Nf6 Rh4 Nh5 Kd2 f6 Ne4 f5 Nc5 Nf6 f3 Kf7 Rg1 Rg8 Nxd3 Be6 Ne5+ Ke8 Nxc6 Bd5 Ne5 Bxa2 Kd3 Bd5 Re1 Be6 e4 h5 exf5 Bxf5+ Kd2 Kf8 Rf4 Kg7 Rg1 Kh7 Rg5 Nd5 Rh4 Rgf8 Nxg6 Bxg6 Rxd5 Rxf3 Rd7+ Kh6 Ke2 Rf7 Bd2+ Kg7 Rxf7+ Bxf7 Bf4 Rc8 Kd2 Kf6 Be5+ Ke6 Rf4 Rg8 Rf6+ Ke7 Ra6 Ra8 Kd3 Bd5 Rh6 Bf7 Ke4 Rg8 Ra6 Rg4+ Kf5 Rg2 Rxa7+ Ke8 b4 Rf2+ Ke4 Re2+ Kf5 Rf2+ Bf4 Bc4 Rc7 Bd3+ Ke6 Kd8 Rc3 Rxf4 Rxd3 Rf2 Rh3 Rb2 Rxh5 Rxb4 Rh8+ Kc7 Rh7+ Kc8 d5 Re4+ Kd6 Rg4 h4 Rg6+ Ke5 Kd8 h5 Rg5+ Ke6
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Barsov,A","Beliavsky,A",1/2-1/2,E35,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 cxd5 exd5 Bg5 h6 Bxf6 Qxf6 a3 Bxc3+ Qxc3 O-O e3 c6 Nf3 Bf5 Be2 Nd7 O-O
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Vallejo Pons,F","Vasquez,R",1/2-1/2,B80,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e6 f3 b5 g4 Nfd7 Qd2 Nb6 a4 Nc4 Bxc4 bxc4 Nce2 Nd7 Qc3 Bb7 O-O Rc8 Rad1 Nc5 Ng3 Nxa4 Qb4 Qd7 Ra1 Nc5 Qc3 d5 e5 Be7 Nh5 O-O g5 Qc7 Bf4 Qb6 Kh1 Nd3 Nf6+ gxf6 gxf6 Bb4 Qxd3 cxd3 Bh6 Qxd4 Rg1+
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Paragua,M","Bologan,V",1-0,D42,e4 c6 c4 d5 exd5 cxd5 cxd5 Nf6 Nc3 Nxd5 Nf3 e6 Bc4 Be7 O-O O-O Re1 Nc6 d4 Nf6 a3 b6 Bd3 Bb7 Bc2 Qd7 Qd3 Rad8 Be3 g6 Rad1 Nd5 Bh6 Rfe8 h4 Nxc3 Qxc3 Bf8 Qe3 Ne7 Bxf8 Rxf8 Ne5 Qc7 Rc1 Qd6 Red1 f6 Nc4 Qd7 Qg3 Kh8 Ne3 Rf7 Qf4 Nd5 Qh6 Nxe3 fxe3 Qd6 Rf1 Qg3 Rf2 Rc8 Rcf1 Rfc7 d5 f5 dxe6 Qd6 Rd1 Qf8 Qxf8+ Rxf8 Rfd2 Bc6 Bb3 Re7 Rc1 Bb5 a4 Ba6 Rd7
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Sakaev,K","Mastrovasilis,D",1/2-1/2,D44,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 g3 Bb7 Bg2 Qc7 exf6 c5 d5 b4 d6 Qb6 Ne4 Bd5 O-O O-O-O Qe2 Bxd6 f4 Qc6 h4 Nb6 h5 Bc7 g4 Na4 Rae1 b3 axb3 cxb3 Bh4 c4 Kh2
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Kritz,L","Sasikiran,K",1-0,B80,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e6 f3 Nc6 Qd2 Be7 O-O-O O-O g4 Nxd4 Qxd4 b5 h4 Rb8 Kb1 b4 Ne2 a5 Ng3 a4 g5 Nd7 f4 b3 cxb3 axb3 a3 Bb7 f5 d5 fxe6 fxe6 exd5 Qc7 Bd3 Bxd5 Nf5 Rxf5 Bxf5 Bxh1 Bxe6+ Kh8 Bf5 Bc5 Qc3 Qc6 Rxd7 Bf8 Qxc6 Bxc6 Rc7 Bd5 Rc8 Rxc8 Bxc8 Kg8 a4 Kf7 a5 Ke8 a6 Bd6 Ba7 g6 Bb7 Bc4 Bf2
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Mamedyarov,S","Neverov,V",1/2-1/2,D37,c4 e6 Nf3 d5 e3 Nf6 d4 Be7 Nc3 O-O Bd3 dxc4 Bxc4 c5 Qe2 cxd4 exd4 a6 Bg5 b5 Bd3 Bb7 O-O Nbd7 Rfe1 b4 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Nf6 Bxb7 Qxb7 Rac1 Rfc8 h3 Rxc1 Rxc1 Rc8 Rc4 h6 Ne5 Nd5 g3 Rxc4 Qxc4 g5 Kg2 Ne7+ f3 Kg7 Kf2 Nf5 Qc5 Ne7 Ng4 Nd5 Ne3 Nxe3 Kxe3 Kg6 b3 Kg7 h4 gxh4 gxh4 Qb8 h5 Kg8 f4 Qb7 f5 Qg2 fxe6 fxe6 Qc8+ Kg7 Qc7+ Kf6 Qe5+ Ke7 Qc5+ Kf7 Qxb4 Qxa2 Qb7+ Kf6 Qb8 Qb1 Qf4+ Ke7 Qc7+ Kf6 Qf4+ Ke7 Qc7+
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Barua,D","Graf,A",0-1,C55,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 O-O O-O Bb3 d6 c3 Na5 Bc2 c5 h3 Nc6 Re1 Re8 Nbd2 Bf8 a4 g6 Nf1 d5 exd5 Nxd5 Ng3 b6 Bb3 Bb7 Ne4 Bg7 Bg5 Qd7 Qd2 Re6 a5 Rae8 axb6 axb6 Bh6 f6 Bc4 Kh8 Bxg7+ Kxg7 Qc2 f5 Ned2 Na5 Ba2 R6e7 Rad1 Qc6 Re2 Nf4 Re3 g5 Bb1 Qf6 Nf1 Kh8 Ng3 Nc6 Rde1 Nd5 R3e2 Nf4 Re3 Nd8 Ba2 Nd5 R3e2 Nf4 Re3 g4 hxg4 fxg4 Nd2 Nxg2 Nde4 Nxe1 Rxe1 Qg6 Qa4 Ne6 Nd6 Ra8 Qc4 Ng5
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Zvjaginsev,V","Lima,Da",1-0,A28,c4 e5 Nc3 Nf6 Nf3 Nc6 a3 d5 cxd5 Nxd5 Qc2 Nxc3 dxc3 a5 e4 Bd6 Bc4 O-O Bg5 Qe8 O-O Be6 Nd2 Bxc4 Nxc4 Qe6 Ne3 Be7 Bxe7 Nxe7 Rad1 Rad8 b4 axb4 cxb4 c6 Qc5 Ng6 g3 Qb3 Qb6 Rxd1 Rxd1 Qxa3 Qxb7 Qa8 Rd7 Qa1+ Kg2 Qb1 Qxc6 Qxb4 Nf5 h5 h4
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Ramirez,Al","Kasimdzhanov,R",1/2-1/2,B49,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Be3 Bb4 Na4 Be7 Nxc6 bxc6 Nb6 Rb8 Nxc8 Qxc8 e5 Nd5 Bc1 Bc5 c4 Ne7 b3 Qc7 Bb2 Ng6 Qd3 O-O Qe4 d6 exd6 Bxd6 g3 Be5 Bxe5 Nxe5 f4 Ng6 Bd3 c5 f5 exf5 Qxf5 Rbe8 Rae1 Re5 Qf3 Qe7 Qf2 a5 Bxg6 hxg6 Rxe5 Qxe5 Rd1 Re8 Rd5
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Van Wely,L","Ivanov,AV USA",1/2-1/2,E15,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qb3 Be7 Bg2 c6 Nc3 d5 cxd5 cxd5 O-O O-O Bf4 Nc6 Rfc1 Rc8 a4 Ne4 Nb5 Qd7 Ne5 Nxe5 Bxe5 Nd2 Qd3 Nc4 e4 Nxe5 dxe5 d4 Bf1 Rc5 Rxc5 Bxc5 Rc1 Rd8 Kg2 g6 f4 Qe7 h4 h5 Rc4 Kg7 Qd2 Bb7 b4 Bxe4+ Kf2 a6 Na3 Bd5 bxc5 Bxc4 Nxc4 Qxc5 Nd6 b5 axb5 axb5 Bd3 Qc3 Ke2 b4 Qa2 Qa3 Qc4 Qb2+ Kf3 Qc3 Ke4 Qe1+ Kxd4 Qf2+ Ke4 Qg2+ Kd4 Qg1+ Ke4 Qg2+ Kd4
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Hamdouchi,H","Motylev,A",1/2-1/2,D00,d4 d5 Bg5 h6 Bh4 c6 a3 Nf6 Bxf6 exf6 e3 Be6 Nd2 Nd7 Bd3 g6 Ne2 f5 Nf4 Bd6 c3 Nf6 Qc2
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Vescovi,G","Guseinov,G",1/2-1/2,B52,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nf6 Qe2 Nc6 c3 e6 d4 cxd4 cxd4 d5 e5 Ne4 Be3 Be7 Ne1 f5 f3 Ng5 Nd3 Nf7 f4 Rc8 Nd2 Nb4 Nxb4
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Acs,P","Nikolic,Pr",1/2-1/2,C18,e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Qc7 Qg4 f6 Nf3 c4 Be2 Nc6 Qg3 Qf7 O-O Nge7 exf6 gxf6 Nh4 e5 dxe5 Rg8 Qf4 Nxe5 Re1 Bg4 Nf3 Bxf3 Bxf3 Nxf3+ Qxf3 O-O-O Rb1 Rd7 Be3 Nc6 Bf4 Re8 Rxe8+ Qxe8 Bg3 Qg6 Re1 Qxc2 h3 b6 Qxf6 Qg6 Qf3 Kb7 h4 Ka6 h5 Qf7 Qxf7 Rxf7 Re6 Na5 Be5 Nb3 Rd6 Kb5 Rxd5+ Ka4 g4 Nc5 Rxc5 bxc5 g5 Kb5 g6 hxg6 hxg6 Rf8 f4 Kc6 Kg2 Kd5 Kf3 Rg8 g7 Ke6 Ke4 Rd8 Bc7 Rg8 Be5 Rd8 Bc7
FIDE WCh KO,Tripoli LBA,2004.06.19,1.1,"Movsesian,S","Landa,K",1/2-1/2,C45,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nb3 Bb4+ c3 Be7 c4 Bf6 Bd3 d6 O-O Nge7 Nc3 Bxc3 bxc3 O-O Nd4 f5 f4 Nxd4 cxd4 fxe4 Bxe4 d5 cxd5 Nxd5 Ba3 Rf7 Qb3 Nf6 Bd3 Qxd4+ Kh1 Be6 Bxh7+ Kxh7 Qxe6 Kg8 Rad1 Qa4 Qh3
