Event,Site,Date,Round,White,Black,Result,ECO,Moves
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Hjartarson, Johann","Sulskis, Sarunas",1/2-1/2,D36,c4 Nf6 Nc3 e6 Nf3 d5 d4 Be7 Bg5 O-O e3 Nbd7 cxd5 exd5 Qc2 Re8 Bd3 c6 O-O-O a5 h3 a4 Kb1 b5 g4 g6 Rdg1 a3 b3 b4 Bxf6 Nxf6 Na4 Ba6 Ne5 Bxd3 Nxd3 Rxa4 bxa4 c5 Nxc5 Bxc5 Qxc5 Ne4 Qc2 Qf6 Rc1 Qxf2 Qxf2 Nxf2 Rhf1 Ne4 Kc2 Nc3 Kb3 Rxe3 Rce1 Rxh3 Re7 Nxa2+ Kxa2 Rh2+ Kb1 b3 Rb7 Rb2+ Ka1 Ra2+ Kb1
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Gretarsson, Helgi Ass","Illescas Cordoba, Miguel",1/2-1/2,D93,d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 Nf3 O-O e3 c5 dxc5 Ne4 Be5 Bxe5 Nxe5 Nxc3 bxc3 Qa5 Qd4 Nc6 Nxc6 bxc6 Be2 Rd8 O-O Be6 cxd5 Rxd5 Qb4 Qxc5 Bf3 a5 Qb7 Rdd8 Qxc6 Qxc6 Bxc6 Rac8 Bb5 Rxc3 a4 g5 h3 Kg7 Rac1 Rdc8
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Kortschnoj, Viktor","Hernandez, Gilberto",1-0,A53,Nf3 d6 d4 Bg4 e3 Nf6 c4 Nbd7 Nc3 e5 Be2 Be7 e4 c6 Be3 O-O O-O a6 a3 Re8 d5 cxd5 cxd5 Rc8 Nd2 Bxe2 Qxe2 Qc7 Rfc1 Qb8 a4 Rc7 a5 h6 g3 Nh7 h4 Nhf6 Kg2 Rec8 Ra4 Nc5 Rc4 Ncd7 Rb4 Nc5 Ra1 Rf8 Rc4 Rfc8 Ra3 h5 f3 g6 b4 Ncd7 b5 Rxc4 Nxc4 axb5 Nxb5 Kg7 Na7 Rc7 Qa2 Qf8 Nb6 Nxb6 axb6 Rd7 Nc6 Ne8 Ra7
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Kotronias, Vasilios","Milov, Vadim",1/2-1/2,C92,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Qd7 d4 Re8 Nbd2 Bf8 Bc2 Bb7 a4 g6 d5 Ne7 c4 c6 b3 Nh5 Nf1 Ng7 Bd3 cxd5 cxd5 f5 Ne3 Kh8 axb5 axb5 Rxa8 Rxa8 Ng5 fxe4 Bxe4 Nef5 Ng4 Be7 Nf7+ Kg8 Ngh6+ Nxh6 Nxh6+ Kh8 Bd2 Nh5 Ng4 Bd8 Be3 Ba5 Rf1 Bc3 Qf3 Qe7 Bh6 b4 Rd1 Kg8 g3 Qf7 Qe3 Bc8 Bg5 Bxg4 hxg4 Nf6 Bf3 Nd7 Be2 Nc5 Bc4 Bd4 Rxd4 exd4 Qxd4 Qf3 Bh6 Ra7 Be3 Re7 Qf4 Qxf4 Bxf4 Re4 Bxd6 Rxc4 bxc4 b3 Be5 Nd3 Bd4 Kf7 f4 b2 Bxb2 Nxb2 c5 Na4 c6 Ke7 Kg2 Nb6 c7 Kd7 Kh3 Nxd5 Kh4 Nxc7 Kg5 Ke6 Kh6 Nd5 Kxh7 Kf7 Kh6 Kf6 g5+ Kf7 Kh7 Ne3 Kh8
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Hoeksema, Hendrik Pieter","Nenashev, Alexander",1/2-1/2,E08,d4 Nf6 c4 e6 g3 Bb4+ Bd2 Be7 Bg2 d5 Nf3 O-O O-O c6 Qc2 b6 Bf4 Bb7 Nbd2 Nbd7 Rac1 Rc8 Ne5 c5 dxc5 Bxc5 Nd3 Qe7 Nxc5 Nxc5 b4 Ncd7 Qb2 h6 a3 Ba8 cxd5 Nxd5 Nf3 Nxf4 gxf4 Nf6 Rxc8 Rxc8 Rc1 Rxc1+ Qxc1 Bxf3 Bxf3 g6 Qc3 Ne8 e3 Nd6 Qe5 f6 Qc3 Kg7 a4 g5 fxg5 hxg5 Qc6 Nf7 Qc3 Ne5 Be2 Qd6 a5 Nc6 axb6 axb6 b5 Ne5 f3 Ng6 Qc6 Qd2 Kf2 Ne5 Qe4 Qd6 h4 gxh4 Qxh4 Qc5 Qe4 f5 Qb7+ Kf6 Qh7 Ng6 f4 e5 fxe5+ Qxe5 Qh6 Qb2 Qh1 Ne5 Qh6+ Ng6 Qh1 Ne5 Qh6+ Ng6
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Malaniuk, Vladimir P","Hamdouchi, Hichem",1-0,A03,f4 d5 Nf3 g6 d3 Nf6 g3 b6 Bg2 Bb7 O-O Bg7 Qe1 O-O h3 Nc6 g4 Qd6 Qf2 e5 fxe5 Nxe5 Nxe5 Qxe5 Nc3 c6 Bf4 Qe6 e3 h5 g5 Nd7 d4 f6 gxf6 Nxf6 Qg3 Ne4 Nxe4 dxe4 Kh2 c5 c3 Rad8 h4 Bc8 Rf2 Kh7 Raf1 Rde8 a3 Rf7 Bg5 Rxf2 Rxf2 cxd4 cxd4 Qc4 Qb8 Qa4 Rf7 Qc2 Qxa7
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Milos, Gilberto","Murshed, Niaz",1-0,B47,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Bb4 Bg5 Bxc3 Bxf6 gxf6 bxc3 d6 Qd2 Bd7 Rad1 Ke7 f4 Rac8 Nb3 Rcd8 Qe1 Na5 Nd4 h5 Qh4 Nc6 Nf3 Rhg8 Nd2 Na5 e5 dxe5 Ne4 Rg6 Bxh5 Rh6 Nxf6 Rxf6 fxe5 Qxe5 Rde1 Qxc3 Rf3 Qxe1+ Qxe1 Rxf3 Bxf3 Nc6 Qh4+ f6 Qh7+ Kd6 Qg7 f5 h4
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Luther, Thomas","Portisch, Lajos",1/2-1/2,C66,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Be7 Re1 d6 d4 exd4 Nxd4 Bd7 Nc3 O-O Nf3 Ne5 Bxd7 Nxf3+ Qxf3 Nxd7 Nd5 Nb6 Bd2 Nxd5 exd5 Bf6 Bc3 Bxc3 Qxc3 Qd7 Re3 Rae8 Rae1 Rxe3 Rxe3 Re8 h3 Rxe3 Qxe3 c5 dxc6 bxc6 c4 c5 a3 a5 Qd2 Qc7 g3 g6 h4 h5 Qc3 Qb6 Kf1 Qa6 Kg1 Qb6 Kf1 Qa6 Kg1
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Petursson, Margeir","Oll, Lembit",0-1,E04,d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 Nc6 O-O Rb8 a4 a6 a5 b5 axb6 cxb6 Bf4 Bd6 Ne5 Ne7 e4 O-O Bg5 b5 Nc3 Bb7 Bxf6 gxf6 Ng4 Ng6 h4 b4 Ne2 f5 exf5 Bxg2 Kxg2 exf5 Nh6+ Kh8 Nxf5 Rb5 d5 Be5 h5 Ne7 Nxe7 Qxe7 Qc2 Rc8 Qf5 Rd8 Rxa6 Rbxd5 Nf4 Bxf4 Qxf4 Rxh5 Qxc4 Qd7 g4 Rh4 Kg3 Rxg4+ Qxg4 Qd3+ Kh2 Qxa6 Qh4 Rd6 Qxb4 Rh6+ Kg2 Qg6+ Kf3 Qd3+
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Rublevsky, Sergei","Spraggett, Kevin",1-0,B18,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Nc5 b6 Nb3 e6 Nf3 Bd6 g3 Ne7 Bg2 h6 Qe2 Nd7 Ne5 Rc8 O-O O-O Rd1 Bb8 c4 Qe8 Bd2 Nxe5 dxe5 c5 Bc3 Rd8 f4 Qa4 Nd2 Bc2 Re1 Bd3 Qf2 Bh7 b3 Qa6 Ne4 Rd7 Rad1 Rfd8 Qe2 Nf5 g4 Nd4 Qf2 Qc8 Rd2 Nc6 Red1 Rxd2 Rxd2 Rxd2 Qxd2 Ne7 h3 Bc7 Kf2 a5 a3 Bg6 Nd6 Qd8 Ke2 h5 Nb5 Qxd2+ Bxd2 Bd8 b4 axb4 axb4 cxb4 Bxb4 hxg4 hxg4 Bc2 Nd6 Ng6 Ke3 Be7 Bc3 f6 Be4 Bxe4 Kxe4 fxe5 Bxe5 Nf8 f5 exf5+ Nxf5 Bf6 Bc7 Nd7 Nd6 Bh4 Kf5 Bf2 g5 Kf8 Ne4 Be3 Ke6 Nc5+ Nxc5 bxc5 g6 Kg8 Bd6 Bf2 Kd5 Be3 Bxc5 Bd2 Bd4 Bb4 Be5 Kh8 Bd6
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,Peng Xiaomin,"Almasi, Zoltan",1/2-1/2,C67,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6 Bxc6 dxc6 dxe5 Nf5 Qxd8+ Kxd8 Rd1+ Ke8 Nc3 Ne7 Nd4 Ng6 Ne4 Be7 f4 Bg4 Rd3 Rd8 h3 Bd7 Be3 c5 Ne2 b6 c4 h5 Rad1 h4 N2c3 Bf5 Kf2 Rxd3 Rxd3 Rh5 b3 Bxe4 Nxe4 Rf5 g4 hxg3+ Kxg3 Rh5 Nc3 Bd8 Kg4 Rh4+ Kg3 Rh8 Kg4 Rh4+ Kg3 Rh8 Kg4 Rh4+ Kg3 Rh8
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Shaked, Tal","Morovic Fernandez, Ivan",1/2-1/2,C45,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6 e5 Qe7 Qe2 Nd5 c4 Nb6 Nd2 Bb7 b3 O-O-O Bb2 c5 O-O-O d6 exd6 Qxd6 Qg4+ Kb8 Be2 h5 Qg3 Qh6 Bf3 h4 Qg4 Bc8 Qe4 Bd6 Bc3 Rhe8 Qc2 Qg5 Kb2 Bf5 Qc1 Bd3 Rhe1 Rxe1 Rxe1 Bxh2 Ne4 Qxc1+ Kxc1 Bf4+ Kb2 Bxe4 Rxe4 g5 Bf6 Rg8 Re7 g4 Be4 Nc8 Rxf7 Nd6 Re7 h3 Bd5 Rf8 Bg7 Re8 Rxe8+ Nxe8 Bc3 g3 gxh3 gxf2 Bg2 Nd6 Kc2 Ne4 Bg7 Ng3 Kd3 Bd6 h4 Kc8 b4 Kd7 bxc5 Bxc5 Be5 f1=Q+ Bxf1 Nxf1 Bf4 Bd6 Bxd6 Kxd6 h5 Ke5
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Slobodjan, Roman","Leko, Peter",1-0,B83,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 Be7 O-O O-O Be3 Nc6 f4 e5 Nb3 exf4 Bxf4 Be6 Kh1 d5 e5 Ne4 Nxe4 dxe4 Qc1 Qc7 Qe3 Nb4 Qg3 Rfd8 c3 Nd3 Nd4 Qb6 Be3 Bc5 b3 Rac8 Rad1 Qa6 Bg5 Re8 Bf6 Bf8 c4 Kh8 Bg5 Qxa2 Bxd3 exd3 Nxe6 Rxe6 Rxd3 Qe2 Rdf3 Rc7 h3 Kg8 Qg4 Re8 Qd4 h6 Bf4 b6 Qd5 Re6 Bg3 Rce7 Kh2 Rxe5 Bxe5 Qxe5+ Qxe5 Rxe5 Rxf7 Bd6 Kh1 a5 Rd7 Re6 Rd1 Bg3 R7d3 Bf2 g3 Bc5 Kg2 a4 bxa4 Re2+ Kf3 Rc2 Re1 Rxc4 Re4 Rc1 Kg4 Kh7 h4 Rf1 Rd7 Ra1 Rf4 Kg8 Kf5 Re1 Rg4 Bf8 Re4
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Seirawan, Yasser","Anastasian, Ashot",1/2-1/2,D10,d4 d5 c4 c6 Nc3 Nf6 e3 a6 Bd3 b5 b3 Bg4 Nge2 Nbd7 O-O e6 f3 Bh5 Nf4 Bd6 Nxh5 Nxh5 f4 Nhf6 c5 Bc7 Bd2 O-O a4 Ba5 Qb1 Bb4 Rf2 g6 Nd1 Bxd2 Rxd2 Qa5 b4 Qc7 Rda2 Rab8 axb5 axb5 Ra7 Rb7 Qa2 Rfb8 Ra6 Kg7 Nc3 h5 Qe2 Qc8 Qf3 Rc7 Nb1 Ng8 Nd2 Ne7 Qe2 Qd8 Nf3 Rcc8 Qa2 Nf5 Bxf5 exf5 Ra7 Rc7 Rxc7 Qxc7 Qa5 Qc8 h3 Rb7 Qa8 Rb8 Qa6 Qc7 Kf2 Rb7 Qa5 Qc8 Ke2 Rb8 Ra2 Rb7 Qa6 Qc7 Qa3 Kh7 Ne1 Kg7 Nd3 Kf8 Kd2 Kg7 Kd1 Kf8 Kc2 Kg7 Qc3 Qd8 Ra6 Rc7 Qa1 Qe7 Qa5 Nf6 Ne5 Ne4 Qa1 Qh4 Qf1 Qg3 Nf3 f6 Qe2 g5 fxg5 Nxg5 Nd2 f4
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Sokolov, Andrei","Kobese, Watu",1-0,C82,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 d4 b5 Bb3 d5 dxe5 Be6 c3 Bc5 Qd3 O-O Nbd2 f5 exf6 Nxf6 a4 Rb8 axb5 axb5 Ng5 Ne5 Qg3 Qd6 Bc2 Bd7 Nb3 Bb6 Bf4 Rbe8 Nd4 Nh5 Bxe5 Rxe5 Bxh7+ Kh8 Qh4 Qh6 Ndf3 Ree8 Rae1 Rxe1 Rxe1 Rf4 g4 g6 h3 Bc5 b4 Bd6 Ne5 Bxe5 Rxe5 Qg7 Rxd5 Nf6 Bxg6+ Kg8 Bf7+
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Sutovskij, Emil","Garcia, Gildardo",0-1,C91,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O d4 Bg4 d5 Na5 Bc2 c6 h3 Bc8 dxc6 Qc7 Nbd2 Qxc6 Nf1 Nc4 Ng3 Re8 a4 Bb7 Qe2 d5 axb5 axb5 Rxa8 Bxa8 exd5 Qxd5 Bg5 h6 Bxf6 Bxf6 Be4 Qe6 Bxa8 Rxa8 Nh5 Ra2 Qe4 Rxb2 Nd4 Qb6 Ra1 Bd8 Nc6 Qxf2+ Kh2 Re2 Qg4 Bg5 Ne7+ Kh7 Nf5 Bf4+ Nxf4 Qxf4+ Qxf4 exf4 Ra7 f3 Rxf7 Rxg2+ Kh1 Ne5
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Smyslov, Vassily","Morozevich, Alexander",0-1,D12,d4 d5 Nf3 Nf6 c4 c6 e3 Bf5 Qb3 Qc7 cxd5 cxd5 Bb5+ Nc6 Bd2 e6 O-O Bd6 Bb4 O-O Bxd6 Qxd6 Nbd2 Rfc8 Rfc1 Rab8 Qa4 Nd7 Bxc6 bxc6 Nb3 Rc7 Qa5 f6 Qd2 Be4 Ne1 c5 f3 Bg6 dxc5 Nxc5 Nxc5 Rxc5 Rxc5 Qxc5 Rc1 Qb5 b3 Qa6 Kf2 h6 Rc5 Qd6 Qa5 Rb7 h3 Kh7 Nc2 Rb6 Qc3 e5 b4 Qd7 a3 Qa4 Ne1 Qd1 Qc1 Qb3 Ra5 Qa2+ Kg3 Rb7 Qc6 Rf7 Rxd5 Qxa3 Nc2 Qc1 Rc5 Qd2 e4 f5 Qa8 fxe4 Rc8 Bf5 Rh8+ Kg6 Qc6+ Kh5 Qe8 Bg6 Qd8 Qxd8 Rxd8 exf3 Ne3 fxg2 Nxg2 Be4 Re8 Rf5 Kh2 Bxg2 Kxg2 Kh4 b5 Rg5+ Kf2 Kxh3 Re7 Rf5+ Ke3 g5 Rxa7 e4 b6 Rb5 b7 Rb4 Kd2 g4 Kc3 Rb6
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Van der Wiel, John TH","Ehlvest, Jaan",1/2-1/2,B42,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Bc5 Nb3 Ba7 O-O Nc6 Qg4 Nf6 Qxg7 Rg8 Qh6 Ne5 Be2 d5 Bg5 Neg4 Bxf6 Nxf6 exd5 Qxd5 g3 Qf5 N1d2 Ng4 Bxg4 Rxg4 c3 Bd7 Nd4 Bxd4
FIDE-Wch k.o.,Groningen,1997.12.09,1.1,"Umgaev, Alexander","Bologan, Viktor",0-1,E97,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O Nc6 d5 Ne7 b4 Nh5 Re1 Nf4 Bf1 a5 Ba3 Bg4 h3 Bxf3 Qxf3 axb4 Bxb4 c5 dxc6 Nxc6 a3 Ne6 Nb5 Ncd4 Qd1 Nc5 Bc3 h5 Ra2 Nce6 Bb4 Ra6 Nxd4 exd4 c5 dxc5 Bxa6 bxa6 Bd2 c4 Bb4 Re8 Rc2 a5 Rxc4 axb4 axb4 Qg5 Qf3 Bf8 e5 Rb8 Qb3 Rb5 g3 h4 Kh2 Qd2 Rf1 hxg3+ Qxg3 Rxb4 Rc6 Bh6 Kg1 Qf4 Ra1 Qxg3+ fxg3 Rb2 Ra8+ Kg7 Rcc8 Be3+ Kf1 Rf2+ Ke1 d3
FIDE-Wch k.o.,Groningen,1997.12.10,1.3,"Chernin, Alexander","Istratescu, Andrei",1-0,A26,Nf3 Nf6 c4 g6 g3 Bg7 Nc3 O-O Bg2 d6 O-O Nc6 d3 h6 a3 e5 Rb1 a5 Nd2 Ne7 b4 axb4 axb4 d5 b5 Be6 cxd5 Nfxd5 Bb2 Nxc3 Bxc3 Nd5 Ba1 Ra2 Nc4 Re8 Re1 f6 Qb3 Ra8 Qc2 Bf7 Red1 Qe7 Bb2 f5 Ra1 Rxa1 Bxa1 Qb4 Rb1 Qc5 Qc1 e4 Bxg7 Kxg7 dxe4 fxe4 e3 Nf6 Bf1 b6 Qc3 Rd8 Rc1 Rd5 Qa1 Qe7 Qb2 Rc5 Nd2 Rxc1 Qxc1 Qb4 Qc2 Kf8 h3 Bd5 Qc1 Ke8 Nb1 Kd8 Nc3 Kc8 Nxd5 Nxd5 Qc6 Ne7 Qe8+ Kb7 Bg2 g5 Kh2 Ka7 Qd7 Kb8 Qe6 Nc8 Qxe4 Qxe4 Bxe4 Nd6 Bc6 Kc8 f4 Kd8 Kg2 Ke7 e4 Ke6 Kf3 Kf7 e5 Nc8 Ke4 gxf4 gxf4 Ne7 Bd7 Ng6 f5 Nf8 Bc6 Nh7 Bd5+ Ke7 f6+
