Event,Site,Date,Round,White,Black,Result,ECO,Moves
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Sasikiran,K","Eingorn,V",1/2-1/2,E11,d4 e6 c4 Bb4+ Nd2 Nf6 Nf3 d6 g3 Nc6 Bg2 e5 O-O a5 d5 Ne7 e4 Bd7 Ne1 b5 b3 Bc3 Rb1 b4 a4 h5 h4 Ng4 Ndf3 c6 Bb2 Bxb2 Rxb2 cxd5 exd5 O-O Ng5 Qb6 Bf3 Rac8 Ng2 g6 Re1 Kg7 Rd2 Ng8 Qa1 N8f6 Ne3
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Avrukh,B","Macieja,B",0-1,E15,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Nc3 O-O Qc2 d5 cxd5 exd5 Bg5 Nbd7 e3 Bxf1 Kxf1 h6 Bxf6 Nxf6 Kg2 Qc8 Rhd1 Rd8 Rac1 Qa6 Ne5 Ba3 Rb1 c5 Nc6 Re8 b4 cxb4 Nxb4 Qc8 Qd3 Bxb4 Rxb4 h5 Ne2 h4 f3 Qe6 Rb3 g5 h3 Nh5 gxh4 Nf4+ Nxf4 gxf4 exf4 Kh8 f5 Qd6 Qd2 Kh7 Kh1 Qg3 Rg1 Qxh3+ Qh2 Qxf5 Qd2 Rac8 Qd3 Qxd3 Rxd3 Rc2 a3 Ree2 Rgd1 Kg6 Rb3 Kf5 Rb5 Kf4 Rxd5 f6 Rd8 Rh2+ Kg1 Rcg2+ Kf1 Rg3 Rd6 f5 Rd3 Rh1+ Kf2 Rhg1
FIDE WCh KO,Moscow RUS,2001.11.27,1.3,"Korchnoi,V","Psakhis,L",1/2-1/2,E13,Nf3 Nf6 c4 b6 Nc3 Bb7 d4 e6 Bg5 Bb4 Nd2 Bxc3 bxc3 h6 Bh4 d6 f3 Nbd7 e4 Qe7 a4 a5 Bd3 g5 Bf2 Nh5 g3 f5 exf5 exf5+ Qe2 Qxe2+ Kxe2 O-O Rhf1 Rae8+ Kd1 Kg7 Kc2 g4 Bg1 Rf7 fxg4 fxg4 Rxf7+ Kxf7 Rf1+ Kg7 c5 bxc5 dxc5 dxc5 Rf5 Nhf6 Bxc5 Bc6 Bd4 Bxa4+ Kb2 c5 Bxf6+ Nxf6 Nc4 Rb8+ Ka3 Bd1 Nxa5 Rc8 Re5 Rc7 Bc4 Ra7 Rxc5 Ne4 Re5 Nxc3 Kb4 Nb1 Re1 Bc2 Ba2 Ra8 Bd5 Rd8 Re5 Nd2 Nc6 Rd7 Be6 Rc7 Bd5 Nf3 Re2 Bg6 Kc5 Ng5 Kd6 Rb7 Ne5 Ra7 Rb2 h5 Nc6 Ra1 Rb7+ Kf6 Rb2 Rd1 Rf2+ Kg7 Ke5 Re1+ Kd4 Rd1+ Kc4 Rc1+ Kb4 Be4 Ne7 Rc2 Rxc2 Bxc2 Kc3 Bd1 Nf5+ Kf6 Ne3 Bf3 Kd4 Be2 Nc2 Bf3 Bc4 Bb7 Ne1 Nf3+ Nxf3 Bxf3
FIDE WCh KO,Moscow RUS,2001.11.27,1.3,"Christiansen,L","Tiviakov,S",0-1,B77,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Bc4 O-O Bb3 d6 f3 Bd7 Qd2 Nxd4 Bxd4 a5 a3 b5 O-O Bc6 Kh1 Qb8 Nd5 Bxd5 exd5 Nd7 Bxg7 Kxg7 Rfe1 Re8 c3 Qb7 Re4 h6 Rh4 Rh8 Re1 Nf6 Rd4 Rac8 f4 Rc5 h3 Rb8 Re3 Qd7 Bd1 Rc4 Bf3 Rxd4 Qxd4 Qc7 g4 Kg8 g5 hxg5 fxg5 Ne8 h4 Ng7 Bg4 b4 axb4 axb4 c4 Ra8 Kg2 Qb7 Rf3 Re8 Qf4 e5 Qf6 e4 Re3 Qa7 Re2 e3 Qf4 Re5 b3 Qe7 Kg3 Kf8 Qf6 Qxf6 gxf6 Ne8 Kf4 Nxf6 Bf3 Nd7 Rxe3 Ke7 Bd1 Kf6 Rh3 Nc5 Rh2 Re4+ Kf3 Rd4 Bc2 Nxb3 Bxb3 Rd3+ Ke4 Rxb3 h5 gxh5 Rxh5 Rb1 Rh6+ Ke7 Rh8 b3 Kd3 b2 Kc2 Rc1+ Kxb2 Rxc4 Rh5 Rc5 Rf5 f6 Kb3 Kf7 Rf1 Rxd5 Kc4 Re5 Kd4 Ke6 Ra1 f5 Rh1 Re4+ Kd3 Ke5 Rh8 Ra4 Re8+ Kd5 Rf8 Ra3+ Ke2 Ke4 Re8+ Kd4 Rf8 Ke4 Re8+ Kf4 Rd8 Ra2+ Ke1 Ke3 Re8+ Kf3 Rd8 Ra1+ Kd2 Ra6
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Dominguez,L","Kotsur,P",1/2-1/2,B36,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 Nf6 Nc3 d6 Be2 Nxd4 Qxd4 Bg7 Bg5 O-O Qd2 Be6 Rc1 Qa5 f3 Rfc8 b3 a6 Na4 Qxd2+ Kxd2 Rc6 Be3 Nd7 g4 Kf8 h4 f5 exf5 gxf5 g5 d5 cxd5 Bxd5 Rxc6 Bxc6 Nc5 Nxc5 Bxc5 Rd8+ Ke3 Be5 Rd1 Rxd1 Bxd1 Bg3 h5 f4+ Ke2 Bb5+ Kd2 Be8 Bc2 Bxh5 Be4 b5 Ke2 Bg6 Bb7 a5 Bc6 Be8 Be4 Bh4 Bxh7 Bxg5 Bd4 Kf7 Be5 Ke6 Bc7 a4 Be4 Kd7 Be5 axb3 axb3 Bf7 b4 Bc4+ Kd2 Ke6 Bc7 Kd7 Be5 Ke6 Bc7 Bh6 Kc2 Kf6 Bd3 Bd5 Bxb5 Bxf3 Bd7 Be2 b5 f3 b6 f2 Bh3 Ba6 b7 Bxb7 Bb6 Be4+ Kd1 Bf3+ Kc2 e5 Bxf2 e4 Bd4+ Kg6 Be6 Bf4 Bd5 Kf5 Kb2 Bd1 Bxe4+ Kxe4 Bg7 Kd3 Bf6
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Gulko,B","Vescovi,G",1/2-1/2,E51,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 a3 Be7 Nf3 b6 O-O Bb7 cxd5 exd5 b4 Nbd7 Qb3 c6 a4 a5 bxa5 Rxa5 Bd2 Ba6 Ne2 Bxd3 Qxd3 Ra7 Ng3 Re8 Rfc1 Qa8 Qb3 b5 a5 Nb6 Nf5 Bf8 Bb4 Nc4 Bxf8 Rxf8 Qb4 Re8 Ne5 Re6 h3 g6 Nh6+ Kg7 Nhg4 Rxa5 Rxa5 Qxa5 Qxa5 Nxa5 Ra1 Nxg4 hxg4 Nc4 Nd3 Re8 Ra7 Rb8 Nb4 Rc8 g5 Nd2 f3 c5 dxc5 Rxc5 Rd7 Nc4 Nxd5
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Conquest,S","Gyimesi,Z",1/2-1/2,E54,Nf3 d5 c4 e6 d4 Nf6 Nc3 Bb4 e3 O-O Bd3 c5 O-O cxd4 exd4 dxc4 Bxc4 a6 a3 Bxc3 bxc3 Qc7 Qe2 Nbd7 Bg5 b5 Bd3 Bb7 Rfc1 Bd5 a4 Bc4 axb5 axb5 Bxf6
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Asrian,K","Khenkin,I",1/2-1/2,B12,e4 c6 d4 d5 e5 Bf5 Nc3 e6 g4 Bg6 Nge2 c5 Be3 Nc6 dxc5 Nxe5 Nf4 Ne7 Bb5+ N7c6 Qe2 Be4 Nxe4 dxe4 Rd1 Qc7 Nh5 a6 Bxc6+ Qxc6 O-O Qb5 Qxb5+
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Volkov,S","Luther,T",1-0,D12,d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Nh4 Be4 f3 Bg6 Qb3 Qc7 Bd2 Nbd7 Rc1 Rc8 g3 Qb8 cxd5 cxd5 e4 dxe4 Nxg6 hxg6 fxe4 Nh5 Bg2 e5 Bh3 Rd8 Nb5 Be7 Bb4 O-O Bxe7
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Kaidanov,G","Shabalov,A",0-1,D37,d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O e3 c5 dxc5 Bxc5 a3 Nc6 Qc2 Qa5 Nd2 Qd8 Rd1 h6 cxd5 exd5 Nde4 Bf5 Nxf6+ Qxf6 Bd3 Be6 Nxd5 Bxd5 Qxc5 Bxg2 Rg1 Bf3 Rc1 Rfe8 Qf5 Qxf5 Bxf5 Nd4 Bd3 Bh5 Kf1 Nf3 Rg3 Rad8 Bb5 Re6 Rh3 Bg4 Rg3 Bh5 Rh3 Nd2+ Kg2 Bg6 Be2 Bf5 Rh5 g5 Bg3 Bg6 Rc7 Rf6 Rxb7 Be4+ f3 Bxb7
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Krasenkow,M","Lputian,S",0-1,D31,d4 e6 c4 d5 Nc3 Be7 cxd5 exd5 Bf4 c6 e3 Bf5 g4 Be6 h3 Nd7 Nf3 Ngf6 Bd3 Nb6 Ne5 Nfd7 Qc2 Nxe5 Bxe5 f6 Bg3 g6 h4 Bd6 Ne2 Bxg3 Nxg3 Qe7 h5 O-O-O f3 f5 gxf5 Bxf5 Nxf5 gxf5 Bxf5+ Kb8 O-O-O Qxe3+ Kb1 h6 Qh2+ Ka8 f4 Qe7 Rhe1 Qc7 Re6 Rdf8 Bd3 a6 Rf1 Nc4 Qf2 Qa5 Rd1 Qb4 f5 Rf7 Ka1 Ka7 a3 Qb3 Qc2 Qb6 Bxc4 dxc4 d5 Rd8 d6 Qc5 f6 Qxh5 Qf2+ c5 Rde1 Qd5 Re7 Rd7 Qg3 Kb6 R7e5 Qd4 Qf3 Ka7 Re6 Rxd6 Re7 Rb6
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Nisipeanu,LD","Bruzon,L",1/2-1/2,B85,e4 c5 Nf3 e6 Nc3 a6 d4 cxd4 Nxd4 Nc6 Be2 Qc7 O-O Nf6 Be3 d6 a4 Be7 f4 O-O Kh1 Nxd4 Qxd4 e5 Qd2 exf4 Bxf4 Be6 Rfd1 Rfd8 h3 Rac8 a5 Qb8 Ra4 g6 Rd4 Ne8 Na4 Bf6 Rb4 Qc7 Nb6 Rb8 c3 Qc5 Nd5 Qxa5 Be3 Bxd5 Bb6 Qxb4 cxb4 Bxe4 Bxd8 Rxd8 Qe3 Bc6 Qb6 Rc8 Bf3 Bd8 Qe3 Ng7 Bxc6 Rxc6 Qa7 Ne6 Qxb7 Rb6 Qd7 Bf6 Rxd6 Rxb4 Rxa6 Rxb2 Qe8+ Kg7 Ra7 Rb1+ Kh2 Be5+ g3 Rb2+ Kh1 Rb1+ Kg2 Rb2+ Kh1 Rb1+ Kg2 Rb2+ Kf1 Rf2+ Kxf2 Bd4+ Kf3 Bxa7 g4 h6 Qa8 Bd4 Ke4 Bf6 Qa3 Nf8 Kd5 Bg5 Kc6 Bf6 Qg3 g5 Kd6 Kg6 Qd3+ Kg7 Qf5 Bd8 Kc6 Bf6 Kc7 Be7 Qe5+ Bf6 Qd6 Ng6 Kd7 Ne5+ Ke8 Ng6 Qd7 Ne5 Qc7 Kg8 Qd6 Kg7 Qf8+ Kh7 Qa3 Kg7 Qd6 Ng6 Qd1 Ne5 Qf1 Ng6 Qe1
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Sulskis,S","Graf,A",1-0,B80,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Be3 a6 f3 b5 g4 Bb7 Qd2 Nc6 Nxc6 Bxc6 O-O-O Rc8 Bd3 Be7 Ne2 Nd7 Kb1 Ne5 Nd4 Bb7 Qe2 O-O h4 d5 Bf4 Bd6 Qh2 Qc7 Qg3 Rfd8 exd5 Bxd5 Be4 Bxe4 fxe4 Nc4 Bxd6 Rxd6 c3 Qb7 Ka1 Rcd8 b3 Na3 e5 Rd5 Qf3 h6 g5 b4
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Pigusov,E","Ivanov,AV",1-0,A30,Nf3 Nf6 c4 b6 g3 c5 Bg2 Bb7 O-O g6 d4 cxd4 Qxd4 Bg7 Nc3 d6 Rd1 Nbd7 b3 O-O Qh4 Rc8 Bh6 Rc6 Bxg7 Kxg7 Qd4 Qa8 Ne1 a6 e4 Rcc8 Nc2 Nc5 Ne3 Rfd8 Ned5 e5 Qe3 Bxd5 Nxd5 Nxd5 Rxd5 Qb8 Rad1 Ne6 h4 h5 Bh3 Rc5 Bxe6 fxe6 R5d3 Rd7 Qg5 Qf8 g4 Qf6 Rxd6 Rxd6 Rxd6 Qxg5 hxg5 b5 cxb5 axb5 gxh5 gxh5 Rxe6 h4 Rb6 h3 Kh2 Rc2 Kxh3 Rxf2 Rh6 Rxa2 Kh4
FIDE WCh KO,Moscow RUS,2001.11.27,1.3,"Yermolinsky,A","Milov,V",1/2-1/2,E94,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 Na6 O-O e5 Re1 Qe8 Bg5 Bg4 Bxf6 Bxf6 d5 Bg7 Rb1 Nc5 b4 Nd7 Nd2 Bxe2 Qxe2 f5 c5 dxc5 Nb5 Qd8 Qc4 Nb6 Qxc5 Rf7 Rbd1 Qd7 Na3 f4 Nf3 Bf6 Nc4 Nxc4 Qxc4 g5 Nd2 g4 Nb3 b6 Qc6 Qxc6 dxc6 Be7 a3 a5 bxa5 bxa5 Rd5 Bxa3 Rxa5 Rxa5 Nxa5 Bb4 Ra1 Rf6 Nc4 Bc3 Rc1 Bd4 Nd2 Rd6 Kf1 Rh6 h3 gxh3 gxh3 Rxh3 Kg2 Ra3 Nf3 Kf7 Nxd4 exd4 Rc5 Ke6 Rd5 Rc3 Rxd4 Ke5 Rd7 Rxc6 Re7+ Kf6 Rxh7 Ke5 Re7+ Kf6 Rh7
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Christiansen,L","Tiviakov,S",1/2-1/2,B76,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Bc4 O-O Bb3 d6 f3 a5 Ndb5 Nd7 a4 Nc5 Bc4 Be6 Bxe6 Nxe6 O-O Rc8 Qd2 Nb4 Rac1 Nc5 Kh1 b6 b3 Qd7 Bd4 Bxd4 Qxd4 Rfd8 Nd5 Nxd5 exd5 Qf5 Rfe1 Qg5 Rcd1 e5 dxe6 Nxe6 Qf2 Qc5
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Korchnoi,V","Psakhis,L",1/2-1/2,A30,Nf3 Nf6 c4 b6 g3 c5 Bg2 Bb7 O-O g6 d3 Bg7 e4 O-O Nc3 Nc6 Be3 Ng4 Bd2 d6 a3 a6 Rb1 b5 Ne1 Nge5 f4 Nd7 cxb5 axb5 Nxb5 Qb6 Nc3 Nd4 Be3 Rfb8 Nc2 Nb3 Bf2 e6 Ne3 Bc6 Nc4 Qc7 g4 Nd4 Bg3 Nb6 f5 Nxc4 dxc4 Rb3 Qd2 Rab8 f6 Bf8 Rf2 Qa5 Qd3 Ba4 Bf1 Qa8 g5 Bc6 Bg2 R8b6 Bf4 Qb8 Qd2 Qa7 Be3 Qa5 Qd1 Qxc3 bxc3 Rxb1 Bc1 Nb3 Rb2 Nxc1 Rxb1 Rxb1 Qc2 Ra1 Qb2 Nb3+ Kf2 Ba4 Bf3 h6 h4 hxg5 hxg5 Rc1 Kg2 e5 Kf2 Ra1 Kg2 Re1
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Lesiege,A","Shipov,S",1/2-1/2,D42,c4 Nf6 Nc3 c5 Nf3 e6 e3 Be7 d4 cxd4 exd4 d5 cxd5 Nxd5 Bd3 Nc6 O-O O-O Re1 Bf6 Be4 Nce7 Qd3 h6 Ne5 Nxc3 Qxc3 Nf5 Be3 a5 Rac1 a4 Red1 Qa5 Qxa5 Rxa5 Bxf5 Bxe5 Be4 Bd6 d5 exd5 Bxd5 Be5 b4 axb3 axb3 Be6 Bxe6 fxe6 g3 Bf6 Rc5 Rxc5 Bxc5 Rd8 Rxd8+ Bxd8 Kg2 h5 Kf3 Kf7 Ke4 g6 h3 Bc7 Bd4 Bd6 Be5 Bb4 f3 Ke7 g4 Be1 Kd4 Bf2+ Kc4 Kd7 Kb5 Be3 Bg3 Bf2 Be5
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Ehlvest,J","Radjabov,T",1/2-1/2,B20,e4 e6 d3 c5 g3 Nc6 Bg2 g6 f4 Bg7 Nf3 Nge7 c3 O-O Be3 b6 O-O Ba6 Na3 Rc8 Re1 d6 Nc2 Qc7 Rc1 Rfd8 Qd2 e5 d4 exf4 gxf4 d5 e5 Nf5 Bf2 Nce7 Ng5 h6 Nf3 Bb5 Nh4
FIDE WCh KO,Moscow RUS,2001.11.27,1.1,"Malakhatko,V","Movsesian,S",1/2-1/2,D11,d4 Nf6 Nf3 d5 c4 c6 e3 Bg4 h3 Bh5 Nc3 e6 g4 Bg6 Ne5 Nbd7 h4 dxc4 Nxg6
